timestamp,GSR,PPG
6958.517942798,2495.56787109375,1170.6959228515625
6958.519168346,2495.56787109375,1170.6959228515625
6958.551629537,2495.56787109375,1170.6959228515625
6958.552796973,2492.8056640625,1171.4285888671875
6958.585463181,2495.56787109375,1171.4285888671875
6958.586617692,2495.56787109375,1170.6959228515625
6958.619251652,2492.8056640625,1171.4285888671875
6958.651699929,2495.56787109375,1172.1611328125
6958.65298008,2495.56787109375,1171.4285888671875
6958.685368052,2495.56787109375,1170.6959228515625
6958.691698772,2495.56787109375,1170.6959228515625
6958.724178364,2498.336181640625,1170.6959228515625
6958.75672751,2495.56787109375,1167.765625
6958.757814048,2498.336181640625,1169.230712890625
6958.817894162,2495.56787109375,1167.032958984375
6958.81942999,2498.336181640625,1168.4981689453125
6958.820321637,2498.336181640625,1166.3004150390625
6958.853213657,2498.336181640625,1165.5677490234375
6958.854152674,2498.336181640625,1164.835205078125
6958.886697622,2498.336181640625,1164.835205078125
6958.915360124,2498.336181640625,1164.835205078125
6958.916737727,2498.336181640625,1164.835205078125
6958.949208491,2495.56787109375,1164.835205078125
6958.950350532,2498.336181640625,1167.765625
6958.982957285,2498.336181640625,1166.3004150390625
6958.990757716,2498.336181640625,1165.5677490234375
6959.023050751,2498.336181640625,1164.835205078125
6959.055414008,2498.336181640625,1164.835205078125
6959.056730632,2498.336181640625,1164.835205078125
6959.116634741,2498.336181640625,1164.1025390625
6959.117879945,2498.336181640625,1164.1025390625
6959.119157106,2498.336181640625,1164.1025390625
6959.152199655,2495.56787109375,1164.835205078125
6959.152867975,2498.336181640625,1167.765625
6959.185410041,2501.110595703125,1166.3004150390625
6959.190411252,2501.110595703125,1166.3004150390625
6959.222935023,2498.336181640625,1167.032958984375
6959.224024586,2501.110595703125,1165.5677490234375
6959.256786322,2498.336181640625,1166.3004150390625
6959.28917552,2501.110595703125,1164.835205078125
6959.290338986,2501.110595703125,1166.3004150390625
6959.323080934,2501.110595703125,1166.3004150390625
6959.355400124,2501.110595703125,1167.032958984375
6959.356581309,2498.336181640625,1167.032958984375
6959.419207938,2501.110595703125,1165.5677490234375
6959.420340087,2501.110595703125,1166.3004150390625
6959.421571768,2501.110595703125,1167.032958984375
6959.45422729,2501.110595703125,1167.032958984375
6959.45538665,2501.110595703125,1167.032958984375
6959.487995258,2503.89111328125,1167.032958984375
6959.489126208,2503.89111328125,1164.1025390625
6959.521875289,2506.677734375,1161.90478515625
6959.555611355,2503.89111328125,1160.4395751953125
6959.556609415,2506.677734375,1160.4395751953125
6959.589239847,2503.89111328125,1159.7069091796875
6959.59030414,2503.89111328125,1160.4395751953125
6959.622934333,2506.677734375,1160.4395751953125
